id,text,label
394,At least one scene is so disgusting that viewers may be hard pressed to retain their lunch .,negative
395,"A pleasant enough movie , held together by skilled ensemble actors .",positive
396,'' home movie '' is a sweet treasure and something well worth your time .,positive
397,"At the very least , if you don't know anything about Derrida when you walk into the theater , you won't know much more when you leave .",negative
398,A pleasant romantic comedy .,positive
399,'' imitation,negative
400,"At times , the suspense is palpable , but by the end there's a sense that the crux of the mystery hinges on a technicality that strains credulity and leaves the viewer haunted by the waste of potential .",negative
401,A pleasurably jacked-up piece of action moviemaking .,positive
402,'' is a big time stinker .,negative
403,Atom Egoyan has conjured up a multilayered work that tackles any number of fascinating issues,positive
404,A potent allegorical love story .,positive
405,"'' is a bright , light modern day family parable that wears its heart on its sleeve for all to see .",positive
406,"Awesome creatures , breathtaking scenery , and epic battle scenes add up to another ` spectacular spectacle . '",positive
407,A pro-fat farce that overcomes much of its excessive moral baggage thanks to two appealing lead performances .,positive
408,'' is a difficult film to shake from your conscience when night falls .,positive
409,Bad .,negative
410,"A provocative movie about loss , anger , greed , jealousy , sickness and love .",positive
411,'' is a fun and funky look into an artificial creation in a world that thrives on artificiality .,positive
412,"Beautifully observed , miraculously unsentimental comedy-drama .",positive
413,A psychologically rich and suspenseful moral thriller with a stellar performance by Al Pacino .,positive
414,'' is a good-hearted ensemble comedy with a variety of quirky characters and an engaging story .,positive
415,"Because of an unnecessary and clumsy last scene , ` Swimfan ' left me with a very bad feeling .",negative
416,A quietly reflective and melancholy New Zealand film about an eventful summer in a 13-year-old girl's life .,positive
417,"'' is a great story , terrifically told by the man who wrote it but this Cliff Notes edition is a cheat .",positive
418,"Belongs to Daniel Day-Lewis as much as it belongs to Martin Scorsese ; it's a memorable performance in a big , brassy , disturbing , unusual and highly successful film .",positive
419,A real clunker .,negative
420,'' is a movie that has no interest in itself .,negative
421,"Bennett's naturalistic performance speaks volumes more truth than any ` reality ' show , and anybody contemplating their own drastic life changes should watch Some Body first .",positive
422,"A real movie , about real people , that gives us a rare glimpse into a culture most of us don't know .",positive
423,'' is a perfect family film to take everyone to since there's no new `` A Christmas Carol '' out in the theaters this year .,positive
424,Big Fat Waste of Time .,negative
425,"A real story about real people living their lives concerned about the future of an elderly , mentally handicapped family member .",positive
426,'' is a probing examination of a female friendship set against a few dynamic decades .,positive
427,"Birthday Girl is an amusing joy ride , with some surprisingly violent moments .",positive
428,"A recipe for cinematic disaster ... part Quentin Tarantino , part Guy Ritchie , and part 1960s spy spoof , it's all bad .",negative
429,'' is a refreshing change,positive
430,Blanchett's performance confirms her power once again .,positive
431,A refreshing Korean film about five female high school friends who face an uphill battle when they try to take their relationships into deeper waters .,positive
432,'' is a shapeless inconsequential move relying on the viewer to do most of the work .,negative
433,"Bleakly funny , its characters all the more touching for refusing to pity or memorialize themselves .",positive
434,A refreshingly authentic coming-of-age tale .,positive
435,"'' is a sweet , honest , and enjoyable comedy-drama about a young woman who wants many things in life , but fears she'll become her mother before she gets to fulfill her dreams .",positive
436,Bogdanovich tantalizes by offering a peep show into the lives of the era's creme de la celluloid .,positive
437,A refreshingly honest and ultimately touching tale of the sort of people usually ignored in contemporary American film .,positive
438,'' is a sweet treasure and something well worth your time .,positive
439,Brilliantly explores the conflict between following one's heart and following the demands of tradition .,positive
440,A remarkable 179-minute meditation on the nature of revolution .,positive
441,'' is an actor's movie first and foremost .,positive
442,Broomfield turns his distinctive ` blundering ' style into something that could really help clear up the case .,positive
443,"A resonant tale of racism , revenge and retribution .",positive
444,"'' is an earnest , by-the-numbers effort by Washington .",positive
445,Burns never really harnesses to full effect the energetic cast .,negative
446,"A romantic comedy , yes , but one with characters who think and talk about their goals , and are working on hard decisions .",positive
447,'' is an intelligent flick that examines many different ideas from happiness to guilt in an intriguing bit of storytelling .,positive
448,But it's too long and too convoluted and it ends in a muddle .,negative
449,A romantic comedy that operates by the rules of its own self-contained universe .,positive
450,'' is entertaining .,positive
