id,text,label
608,A stream almost never has fish.,no
609,Director Michael Bay almost never directed music videos in his life?,no
610,"At least two characters in the movie Fight Club are revealed to both have the name ""Bob""",no
611,"If the testament was written by the deceased, he or she has done so before he or she died. ",yes
612,Poland has more people than the Bahamas.,yes
613,A gulf is smaller than an ocean.,yes
614,The oldest buildings ever discovered have been dated to be around 1.8 billion years old?,no
615,Sometimes a deal between business partners involves the use of a lawyer and cannot otherwise work.,yes
616,A sunflower is the same size as the flower rose. ,no
617,A cheetah is capable of getting up to 80 miles per hour on a run.,yes
618,People fail their courses only if they don't try.,no
619,"""The Flame and the Flower"" is a novel by Kathleen Woodiwiss.",yes
620,Ghost in the Machine is a 1993 American documentary film.,no
621,tragedy can hurt you physically notmentally,no
622,A person programming a system must write larger than the person coding the system or the system will run in reverse.,no
623,A novel will always have an ending.,yes
624,If you are freezing do your lips turn blue?,yes
625,Is it a reasonable assumption that a car is larger than a doll house?,yes
626,kidney stones are smaller than rocks,yes
627,If you have at least two cans of gasoline in reserve you should not run out of fuel?,yes
628,A shape is a circle if it has 4 sides,no
629,All lawyers have to pass a test to be certified.,yes
630,Those who are against you are a part of your support.,no
631,If parent organisms perform meiosis. they will produce reproductive cells called gametes.,yes
632,If a child's parents separate that means they are looking at getting a divorce.,yes
633,Do alarm clocks make a loud noise?,yes
634,"When taking pills or vitamins, take at least one drink of water to help swallow them.",yes
635,"Banking is ordered like this: open account, make deposit, earn interest.",yes
636,"In the show ""Miraculous Ladybug"", when Ladybug meets Cat Noir, Cat Noir knew her identity after she spoke and became clumsy with her weapon. ",no
637,Destruction of something smaller than a cat would take a nuclear bomb,no
638,A college lecture almost always bores the smarter students and leaves slower students behind.,yes
639,You may enjoy smoking but it sometimes causes cancer.,yes
640,You will get the disease of AIDS if you touch another person with AIDS and have a cut in your leg,no
641,A group of ducks is smaller than a group of the same number of pigeons,no
642,A computer has 2 eyes.,no
643,Planning to travel to India causes a person to make sure their passport is up to date and valid.,yes
644,Exactly 8 million 9 hundred and 1 people live in New Jersey?,no
645,silk  is a color,no
646,A man with a heart condition can live a long life,yes
647,Is a car always in a lane?,no
648,Glasses are smaller than jars,yes
649,Darkness almost always comes at night.,yes
650,"If you are traveling to a country that speaks something other than English, it is best to learn a few key questions and phrases before you go.",yes
651,Engine can explode if you touch it with bare hands,no
652,A mystery novel always has five main characters.,no
653,frank people are always secretive.,no
654,Some drivers use speeding to get to their destination faster.,yes
655,Radiation is used in modern medicine to make people sick so doctors can make more money.,no
656,Destruction is part of building a car.,no
657,If you fuel a fire it will go out ,no
658,Is it true that public servants get paid?,yes
659,An American has the relatively same size ears as someone from Ireland ,yes
660,do apples almost always hang sideways?,no
661,"If a girl has been dancing for hours, and continues to dance, eventually she will get tired?",yes
662,You should plant crops because you want to burn them.,no
663,Friend is someone who you don't trust,no
664,Most of North Carolina is Cubs fans.,no
665,humans never sleep.,no
666,part of digestion is turning food into fuel for the body,yes
667,ignorance is a good thing,no
668,There is no official language of the United States.,yes
669,Rome is a state,no
670,Most coaches almost always teach driver's education.,no
671,Is it a good idea to have some carbon in a sword's blade?,yes
672,Tiger Woods was recently in a car accident,yes
673,Indiana has a population of over 6.8 million,no
674,It takes at least two people to play a board game and there is always uncertainty as to who is going to win,yes
675,A resting heart rate will always be smaller than an exercising heart rate,yes
676,Anybody is larger than an ant.,yes
677,A person who willingly almost never eats may have an eating disorder called anorexia.,yes
678,Proper medication and a cold compress is capable of treating disco fever,no
679,"When you are in a forest, the trees are ordered like this, tallest to smallest.",no
680,A room the same size as the bed would be cramped.,yes
681,Joining the army is one of the causes of permanent hair loss.,no
682,September has exactly the same amount of days as February,no
683,you cannot cancel an appointment without looking bad,no
684,Opening business hours is usually constant in order to not confuse customers. ,yes
685,Is a shirt the same size as a coat?,no
686,northwest is another word for down,no
687,"If the cost of an apple is a quarter and Mike has a dollar, is he capable of buying that apple?",yes
688,The government agency DoD stands for Department of Defense.,yes
689,a space suit is smaller than a solar panel on the space station ,yes
690,You cannot graduate from college with a GPA lower than a 2.0.,yes
691,There are at least two guards in a maximum security prison.,yes
692,A subject is smaller than a sentence.,yes
693,a creek causes cows to moo,no
694,Only a few people in Kansas are alive to recall the results of their state election to determine if they were going to be a free state or not.,no
695,After entering a library you generally see books.,yes
696,Soccer is a team sport that has been played in the modern Olympics since their inception,no
697,Does Mike Pence represent the party that was founded by Martin Van Buren?,no
698,Submarines never submerge.,no
699,You have to understand some code in order to create programs.,yes
700,A hurricane can strengthen only if it is over warm water?,yes
701,Is North Korea a safe place to live?,no
702,The 3 pips on the Domino's logo represent the pizza maker's three original owners,no
